nid,label
3937,33
3938,24
3939,26
3940,1
3941,27
118010,16
3942,16
3943,28
3944,28
3945,4
3946,10
118011,2
118012,4
118013,28
121939,16
118014,3
118015,32
118017,9
118018,4
118019,9
118020,28
118021,27
118022,5
118024,28
118025,28
4025,8
122016,16
118028,16
118030,28
122038,10
4047,9
118031,28
118032,8
118033,31
118034,8
122070,24
122077,24
118036,2
118037,16
118038,2
118039,28
118040,28
118041,28
4108,1
118042,2
118043,19
118044,34
118045,28
122126,16
118046,16
118047,28
118048,10
118050,10
4148,28
118051,3
118052,9
118054,4
118055,16
118056,19
122188,6
118057,4
122189,19
122190,33
122191,10
122193,16
118058,10
122194,28
122195,14
122196,28
118059,22
122197,16
122198,4
122199,8
122200,20
118060,5
122201,31
122202,10
122205,26
122206,28
4208,14
4209,24
4210,18
4211,8
4212,28
4213,8
4214,16
4215,5
4216,28
4217,27
4218,28
4219,8
4220,28
118063,10
4222,14
4223,16
118064,33
4225,16
4226,8
122218,2
4228,8
4229,8
4230,28
4231,32
4232,20
118065,16
4233,10
4234,28
4235,26
118066,28
4236,26
4237,24
4238,22
118067,32
122233,34
4240,28
4241,28
118068,28
122236,31
122237,8
118069,2
122239,8
4245,24
4246,19
4247,31
4248,16
4249,3
118070,24
4251,28
4252,4
4253,28
4254,19
4255,1
4256,16
4257,19
4258,2
4259,23
4260,31
4261,28
4262,25
4263,16
4264,16
4265,16
4266,28
4267,28
118072,23
4269,10
4270,31
118073,2
4272,16
122265,5
4274,5
4275,16
4276,26
118074,26
4278,28
118075,28
4280,9
4281,4
4282,2
4283,8
118076,24
4284,13
4285,27
4286,24
4287,28
118077,28
4289,22
4290,28
122283,28
4292,26
4293,26
118078,24
4295,19
4296,6
4297,10
4298,4
4299,24
4300,10
4301,31
4302,28
4303,24
4304,8
4305,11
122293,16
122294,1
4308,10
118080,10
4310,2
122299,28
122300,4
118081,32
122301,8
122303,8
122305,24
122306,34
118082,24
122308,10
4318,10
4319,18
4320,16
4321,16
4322,28
118083,28
4324,0
4325,10
4326,16
4327,16
122314,27
122315,32
4330,7
118084,16
4331,34
122320,5
4333,28
122321,4
4335,28
118085,16
4336,25
4337,26
4338,28
4339,6
4340,16
118086,26
4342,28
4343,19
4344,33
4345,19
4346,4
4347,16
4348,13
4349,32
4350,26
4351,28
118087,8
4353,11
122341,26
4354,24
4355,28
122344,28
4356,24
118088,28
4358,28
4359,33
4360,16
122350,24
4362,16
4363,18
4364,16
4365,9
118089,8
4367,16
4368,24
4369,5
4370,24
122361,28
4372,26
118091,24
122363,2
4374,16
122364,27
4375,16
4376,16
118092,24
4378,10
122369,18
118093,10
4379,4
4380,3
4381,28
4382,10
4383,23
4384,28
4385,8
4386,14
4387,2
4388,14
118094,9
4390,28
4391,27
4392,10
118095,33
4393,16
122386,10
4395,24
122388,16
118096,30
4398,10
4399,25
4400,4
122393,24
4402,5
4403,16
118097,28
4405,28
4406,33
4407,16
4408,16
4409,27
4410,3
118098,8
122400,2
4412,24
4413,16
4414,28
4415,16
118099,28
4417,19
118100,24
4419,23
122409,24
4420,1
4421,16
4422,5
118101,23
122412,28
122413,2
4425,26
4426,28
122416,16
122419,4
4428,24
4429,16
4430,4
122420,16
122421,24
4432,27
4433,25
118103,24
122423,16
4436,19
4437,8
4438,8
122428,24
4439,34
4440,31
4441,5
118104,16
4442,4
4443,24
4445,10
4446,8
4447,28
118106,23
122448,5
122450,4
122453,24
118108,15
118109,9
4470,4
4471,16
118111,2
118112,10
118113,28
118114,0
122487,16
118116,28
118117,18
118118,2
118119,24
118120,31
118121,16
118122,5
118123,28
118124,24
118125,4
118126,34
118127,0
118128,28
118129,28
118130,3
118131,4
122573,22
118132,28
118133,28
118134,16
118135,28
118136,3
118137,31
118138,5
118139,23
118140,5
118141,32
118142,14
118143,10
122637,28
122638,28
118144,16
122639,28
122640,4
122641,2
122642,28
118145,6
122643,8
122644,28
122645,28
122646,33
118146,24
122647,33
122648,8
122649,6
122650,19
118147,24
122651,28
122652,23
122653,28
122654,28
118148,24
122655,8
122656,2
122657,8
122658,3
118149,9
122659,21
4664,34
4665,28
4666,28
4667,24
4668,16
4669,9
4670,10
4671,24
4672,27
4673,10
4674,28
4675,4
4676,10
4677,10
118151,3
4678,32
4679,34
4680,16
4681,16
4682,28
4683,34
4684,20
4685,5
4686,16
118153,29
4687,31
4688,5
4689,10
4690,28
4691,3
118154,16
4692,32
4693,16
4694,2
4695,16
4696,28
4697,10
4698,5
4699,2
118156,8
118157,5
4700,28
122695,24
4701,28
122697,24
4702,24
4703,24
4704,16
4705,9
4706,32
4707,28
4708,16
4709,22
4710,24
4711,16
4712,16
4713,28
4714,31
4715,24
4716,27
4717,9
4718,28
4719,24
4720,13
4721,23
4722,16
4723,28
4724,2
118162,23
4725,10
4726,10
118163,26
4728,24
4729,24
4730,28
4731,29
4732,28
4733,17
4734,28
4735,15
4736,3
4737,16
4738,24
4739,16
4740,21
4741,34
4742,5
4743,31
4744,28
4745,4
4746,16
4747,24
4748,28
4749,16
118166,16
4750,24
4751,6
4752,28
4753,28
4754,27
4755,31
4756,10
118167,9
4757,28
118168,33
4758,23
4759,16
4760,28
4761,32
4762,28
4763,16
4764,31
118169,31
4765,31
4766,8
4767,8
4768,23
4769,20
4770,20
118171,31
4771,20
4772,16
122767,2
4773,28
4774,11
4775,24
4776,19
4777,16
4778,7
4779,28
4780,25
4781,28
4782,28
4783,24
4784,20
118173,28
4785,10
4786,14
4787,10
4788,24
4789,28
4790,8
4791,9
4792,10
4793,28
4794,2
4795,28
4796,19
4797,31
4798,10
4799,20
4800,32
4801,24
4802,10
4803,10
4804,7
4805,28
4806,24
4807,23
4808,16
4809,16
4810,2
4811,4
4812,16
4813,16
4814,10
4815,26
4816,4
4817,16
4818,22
4819,16
4820,27
4821,16
4822,28
4823,16
4824,16
4825,16
122821,28
4826,16
4827,3
4828,28
4829,16
4830,28
4831,16
4832,24
4833,24
4834,16
4835,16
4836,24
4837,20
118183,2
4838,28
118184,24
4839,11
122836,16
4840,16
4841,8
4842,16
4843,4
4844,24
4845,16
4846,20
4847,24
4848,24
4849,27
4850,24
118186,27
4851,24
4852,16
4853,27
4854,24
4855,27
4856,16
4857,16
4858,10
4859,16
4860,24
4861,4
4862,24
4863,27
4864,28
4865,27
4866,24
4867,24
4868,24
4869,9
4870,32
4871,24
4872,11
4873,8
4874,16
4875,24
4876,6
4877,2
4878,16
4879,4
4880,28
4881,4
4882,32
4883,24
4884,8
118193,10
4885,24
4886,16
4887,23
4888,23
4889,16
4890,16
4891,17
4892,24
4893,23
4894,5
4895,25
118194,9
4897,28
4898,24
4899,24
4900,16
4901,27
4902,16
4903,24
4904,24
4905,4
4906,16
4907,33
4908,16
4909,28
4910,24
4911,16
4912,24
4913,16
4914,28
122906,9
4915,16
122908,28
4916,5
4917,10
4918,16
4919,27
4920,23
118200,16
4921,24
4922,24
4923,4
4924,13
4925,5
4926,24
4927,24
4928,27
4929,16
4930,16
4931,8
4932,16
4933,10
4934,24
118202,24
4935,8
4936,23
4937,24
118203,2
4938,24
4939,5
122935,19
4940,16
4941,24
118205,33
4942,27
4943,24
4944,31
4945,5
4946,16
4947,16
4948,28
4949,8
4950,22
4951,14
4952,16
4953,8
4954,16
118206,4
4955,10
4956,9
4957,24
4958,10
4959,16
118207,16
118208,26
4961,31
122960,16
4962,24
4963,24
4964,28
4965,30
118209,16
4966,24
4967,16
118210,24
4969,10
122969,31
4970,24
4971,16
4972,16
4973,3
4974,4
4975,26
118211,8
4976,5
4977,24
4978,24
4979,10
4980,9
4981,16
118213,4
4983,16
4984,16
4985,24
118214,8
4986,16
4987,24
4988,28
4989,6
118215,16
4991,4
4992,8
4993,0
122994,16
4994,28
118216,28
122997,16
4995,26
4996,8
118217,16
4997,10
123001,16
123002,5
5000,8
5001,16
5002,28
5003,11
5004,10
5005,28
5006,16
5007,28
5008,28
5009,16
5010,8
5011,26
5012,31
5013,31
5014,24
5015,24
118219,16
5017,28
5018,7
5019,24
5020,5
5021,28
5022,2
5023,26
5024,16
5025,10
118221,24
123026,16
5027,28
5028,34
123029,24
5030,28
5031,0
118223,10
123032,28
5032,10
5033,28
5034,28
118224,4
5036,16
5037,33
5038,4
118225,11
5039,2
5040,31
5041,28
5042,27
5043,6
5044,13
5045,28
5046,34
5047,32
5048,28
5049,8
5050,27
5051,20
5052,8
5053,28
118227,16
5055,8
5056,28
5057,27
5058,31
5059,14
5060,4
5061,20
5062,34
5063,11
118229,24
118230,24
5064,28
5065,28
5066,24
118231,24
5068,10
5069,4
5070,24
5071,4
123071,8
123072,24
123074,24
118232,16
123075,4
123076,10
123077,16
123079,8
118233,4
123081,28
123082,28
123084,16
123087,24
118234,27
118235,28
118236,24
5104,22
118237,24
118238,1
118239,16
118240,10
118241,10
118242,16
118243,28
123148,24
123154,24
118247,24
118248,24
118249,16
118250,24
118251,24
118252,4
118253,16
118255,13
5199,16
118257,16
118258,13
118260,28
5222,16
118261,16
118262,16
118263,25
123243,18
118265,6
118267,24
123259,26
118268,6
118270,24
118272,24
118273,27
118274,24
118276,24
118277,3
118278,28
118279,4
118280,33
118281,16
118282,28
118283,31
118284,5
118286,10
118287,16
118288,16
118289,22
5347,24
5348,4
5351,26
5352,8
5353,8
118290,24
5354,24
5355,5
123365,25
5357,31
5358,22
118292,24
5360,16
123366,16
5361,34
123368,6
5362,16
5363,23
5364,33
123369,27
123370,16
5367,19
118294,27
5369,33
5370,13
5371,16
5372,4
123375,24
5373,24
5374,16
123378,16
5376,24
118296,24
5377,24
123382,24
5378,24
118297,16
5380,24
5381,25
123386,16
123388,3
5383,26
5384,26
5385,16
5386,16
5387,16
118298,24
5388,24
123394,34
123395,23
123397,28
5391,19
5392,10
5393,5
5394,24
118300,24
5396,10
123403,29
123405,16
123407,31
5398,0
5399,24
5400,24
123408,16
5402,16
5403,28
123410,16
5405,16
5406,23
5407,5
5408,16
5409,16
118304,24
5411,27
123417,16
5412,32
5413,27
118305,16
5414,24
5415,16
5416,28
5417,10
5418,21
5419,20
5420,24
118306,24
123427,24
5422,16
5423,6
5424,4
5425,16
123432,24
5427,9
118308,24
123436,4
5430,2
123437,16
118309,16
5431,24
5432,4
5433,28
123442,16
123443,24
5434,28
5435,18
5436,26
123447,5
5438,16
5439,16
118311,24
5441,9
5442,16
5443,24
123454,34
5445,16
5446,4
5447,24
5448,17
5449,16
123460,16
5451,24
123461,24
5452,10
123462,18
5453,32
5454,26
123466,24
118315,16
123468,27
5457,5
123469,16
5459,16
5460,13
123472,16
5462,25
5463,16
123474,16
5465,27
5466,27
123476,28
5468,27
5469,24
5470,4
5471,25
123483,28
5472,24
5473,16
5474,28
5475,1
5476,22
5477,16
123487,16
5478,24
5479,16
5480,24
5481,16
5482,24
5483,23
123494,5
123495,24
5485,4
5486,6
5487,27
5488,28
123498,24
123499,5
123500,22
5491,19
5492,8
5493,26
5494,26
123502,27
123503,16
5497,16
5498,19
123506,6
123507,24
5501,24
123509,16
5502,16
5503,28
123511,24
123512,24
123513,26
5505,28
123515,28
123516,24
5508,32
5509,16
5510,13
5511,34
123522,20
5513,16
5514,2
123524,27
5515,7
5516,19
5517,24
5518,6
5519,23
123530,24
123531,27
5521,4
5522,20
123534,10
5523,24
5524,28
5525,24
5526,28
5527,27
5528,10
5529,8
123541,20
5531,16
5532,13
5533,24
5534,16
123546,21
5536,24
123548,24
123550,28
5539,23
5540,24
5541,24
5542,5
123554,28
5543,24
123556,28
5544,19
5545,26
5546,24
5547,5
5548,16
5549,24
123563,10
123565,10
123566,4
5552,26
5553,16
5554,4
123570,20
5556,13
5557,28
5558,24
5559,10
5560,4
5561,30
5562,24
5563,9
123578,8
5565,16
123580,11
123581,28
123582,16
123583,26
123584,10
123585,2
123586,28
123588,31
123589,10
123591,8
123592,28
123593,29
123594,24
123595,28
123596,28
123597,8
123598,24
123604,28
5584,2
123612,28
123623,32
118352,24
5686,20
5698,16
123737,16
123753,21
123754,16
5782,31
5783,24
5784,29
5785,4
5786,16
5787,16
5788,23
5789,8
5790,26
5791,28
5792,28
5793,16
5794,5
5795,13
5796,16
5797,32
5798,24
5799,27
5800,16
123816,22
5801,4
5802,23
5803,5
5804,24
5805,16
123818,16
5806,31
5807,24
5808,10
5809,16
5810,27
5811,16
5812,24
5813,16
5814,16
5815,16
5816,4
5817,1
5818,27
5819,24
5820,5
5821,16
5822,24
5823,24
5824,24
123837,8
5825,10
5826,24
5827,26
5828,11
5829,16
5830,24
5831,24
5832,10
123844,16
5834,10
5835,24
123847,28
5836,10
5837,28
5838,25
5839,24
5840,28
5841,16
5842,16
5843,24
5844,16
5845,28
5846,16
5847,16
5848,16
5849,24
123860,28
5850,22
5851,16
5852,4
5853,32
5854,24
5855,16
5856,24
123868,23
5857,24
5858,28
5859,27
5860,31
5861,16
123873,24
123874,10
5862,22
5863,28
5864,5
123877,2
123878,8
5865,8
5866,25
123880,19
5867,4
5868,24
5869,16
5870,24
5871,32
5872,4
5873,31
5874,11
5875,28
5876,24
5877,5
5878,24
5879,8
5880,24
5881,28
5882,16
123897,20
5883,24
123899,4
5884,24
5885,8
5886,10
5887,24
5888,27
5889,10
5890,28
5891,3
5892,4
5893,24
5894,6
5895,4
5896,24
5897,16
5898,8
5899,9
5900,16
5901,8
5902,5
5903,24
5904,16
123917,19
5905,24
5906,28
123919,16
5907,26
5908,16
5909,24
5910,16
5911,4
5912,16
5913,16
123925,28
5914,8
5915,27
5916,24
5917,16
5918,24
5919,16
5920,24
5921,16
5922,16
5923,27
123936,16
5924,24
5925,16
5926,27
5927,10
5928,24
123942,16
5929,24
5930,23
5931,4
5932,8
123947,24
5933,24
123949,20
5934,26
5935,24
5936,13
5937,28
5938,28
5939,14
123956,28
5940,28
123958,16
5941,26
5942,10
5943,26
5944,15
5945,20
5946,21
123965,27
5947,26
5948,5
123968,24
5949,24
5950,28
5951,10
5952,4
123972,27
5953,3
5954,10
5955,4
5956,34
5957,8
5958,27
5959,17
5960,10
5961,28
5962,10
5963,28
5964,9
5965,8
5966,10
5967,28
5968,26
5969,8
5970,10
5971,19
5972,24
5973,11
5974,4
5975,28
5976,16
5977,28
5978,7
5979,28
5980,28
5981,21
5982,13
5983,4
5984,8
5985,0
5986,2
5987,23
5988,32
5989,33
5990,28
5991,23
5992,10
5993,20
5994,2
5995,23
5996,14
5997,8
5998,16
5999,8
6000,28
6001,28
6002,13
6003,9
6004,28
6005,24
6006,8
6007,24
6008,28
6009,28
6010,26
6011,24
6012,5
6013,28
6014,28
6015,11
6016,27
6017,28
6018,5
6019,28
6020,28
6021,13
6022,28
6023,33
6024,32
6025,6
6026,9
6027,11
6028,16
6029,24
6030,34
6031,0
6032,28
6033,34
6034,31
6035,28
6036,9
6037,24
6038,10
6039,28
124051,24
6040,26
124053,16
6041,11
124055,4
6042,3
6043,28
6044,4
6045,22
124060,16
6046,28
6047,6
6048,31
6049,2
6050,28
6051,8
6052,16
6053,8
6054,19
6055,8
6056,28
6057,6
6058,33
6059,2
6060,28
6061,5
6062,24
6063,5
6064,2
124076,28
6065,19
6066,28
6067,4
6068,2
6069,24
6070,29
6071,28
6072,33
6073,28
6074,28
124087,2
6075,5
6076,32
6077,19
6078,32
6079,8
6080,26
6081,28
6082,24
6083,32
6084,28
6085,2
6086,4
6087,28
124101,28
6088,28
6089,2
6090,5
6091,16
124106,19
124107,24
6093,24
6094,28
6095,24
6096,31
6097,24
124113,28
6098,28
6099,16
124115,26
6100,1
6101,8
124117,4
6102,28
124119,16
6103,7
6104,26
6105,28
6106,28
6107,5
6108,4
6109,26
6110,16
6111,28
124129,28
124130,22
6113,31
6114,33
6115,22
6116,28
6117,24
6118,28
6119,33
6120,5
6121,28
6122,2
124139,8
6123,23
6124,28
6125,24
6126,6
6127,24
6128,3
6129,16
6130,26
6131,9
124148,26
6132,10
6133,25
6134,28
124152,24
6136,16
124153,24
6138,25
6139,28
6140,19
6141,16
6142,3
6143,16
6144,28
6145,32
124161,24
6147,9
6148,3
6149,24
6150,27
6151,28
6152,2
6153,1
6154,10
6155,4
6156,16
124170,19
6157,23
6158,16
6159,13
124174,24
6161,28
6162,16
6163,25
124178,2
6164,5
6165,5
124181,2
6166,24
124184,25
6168,28
6169,16
6170,20
6171,10
124188,9
6172,30
6173,2
6174,16
6175,16
124193,0
6177,2
6178,16
6179,5
124197,32
6180,28
6181,10
6182,16
6183,5
124202,20
6185,24
6186,32
6187,28
6188,10
6189,33
124206,22
124207,9
6192,28
6193,26
6194,1
124210,24
6196,5
6197,23
6198,16
124214,16
6200,28
6201,26
124217,10
124218,10
124220,9
124221,31
124222,28
124223,10
124224,31
124225,28
124226,5
124227,10
124228,23
124230,24
124231,28
124232,32
124233,23
124234,16
124235,28
124236,24
124238,2
124239,11
124240,24
124241,24
124242,16
124243,28
124244,23
124245,34
124246,26
124247,24
124248,28
124249,18
124250,16
124251,9
124252,26
124253,28
124256,10
124257,28
124258,34
6234,16
124260,32
6236,6
124261,16
124262,23
124263,28
124265,28
124266,8
124267,4
6242,2
124268,28
124269,16
124270,27
124271,16
124279,13
124280,8
6253,16
6256,5
6266,9
6270,16
124312,4
124323,32
124326,27
6301,5
6308,28
124414,27
124421,28
118164,16
6448,28
6449,16
6450,15
6452,16
6455,28
6457,28
6458,2
6459,16
6460,28
6461,24
6462,27
6463,28
6464,16
6465,4
6467,16
6469,19
6474,28
6476,24
6477,2
6478,8
6479,16
6480,26
6482,27
6483,27
6486,16
6487,32
6488,5
6489,24
6490,24
6491,28
6492,16
6494,27
6497,23
6499,28
6500,16
6501,4
6502,15
6503,8
6504,27
6506,24
6507,27
6508,16
6509,28
6511,3
6512,16
6514,2
6515,24
6517,16
6518,24
6519,16
6521,17
6522,4
6523,24
6524,24
6526,24
6527,4
6528,26
6530,24
6532,19
6533,16
6534,27
6535,24
6536,27
6537,2
6538,31
6539,11
6541,24
6542,24
6544,32
6545,24
6547,16
6548,10
6549,26
6550,26
6551,13
6552,4
6553,9
6554,10
6555,10
124581,28
6557,26
6558,5
6559,28
6560,34
6561,10
6562,4
124584,16
6564,28
6565,16
124586,16
124587,0
6566,28
6567,27
6568,28
6569,16
6570,5
6571,32
6572,4
6573,16
124595,26
124598,22
124599,28
6574,27
6575,16
6576,4
124601,26
124602,21
124603,8
6580,27
124604,22
6582,16
6583,16
124607,13
6585,24
6586,24
6587,8
124611,5
124612,7
124614,0
6591,28
6592,5
6593,22
6594,24
6595,24
124619,31
6597,29
6598,9
6599,16
124622,8
124623,28
6601,13
6602,28
6603,16
6604,28
6605,28
124629,16
6607,8
124630,34
124632,2
124634,20
6610,16
124635,10
124636,28
124637,4
124638,2
6615,32
124640,24
124641,8
124642,16
6618,8
6619,16
6620,4
124644,28
6621,9
124646,28
6622,28
6623,5
6624,28
6625,5
6626,16
6627,25
124654,28
6629,28
6630,10
6631,2
6632,23
124657,10
124658,16
6635,24
6636,24
6637,16
6638,32
124663,10
124667,19
6641,28
124668,19
6642,28
124669,8
6644,24
6645,34
124671,34
6646,28
6647,10
6648,8
6649,28
6650,10
6651,24
6652,4
6653,24
6654,10
124682,14
124683,10
6656,28
6657,11
6658,10
124685,28
6660,24
6661,22
6662,5
6663,4
124690,28
6664,8
6665,24
6666,31
6667,5
124697,10
6669,8
6670,20
6671,34
124699,26
6672,4
6673,16
6674,9
6675,28
6676,24
6677,5
124707,10
6679,31
124708,28
6681,5
6682,16
124711,2
6684,13
124713,28
124714,34
6686,1
6687,16
6688,11
6689,29
124718,8
6691,16
6692,10
6693,32
6694,16
124723,28
6696,32
6697,24
6698,4
6699,24
6700,2
6701,16
6702,16
6703,24
124731,13
124732,22
124734,28
124736,28
124737,26
124738,23
124739,8
124740,8
124741,5
124742,23
124744,34
124745,28
124746,23
124747,8
124748,28
124749,26
6719,26
6720,31
124751,28
124754,28
124755,16
124756,5
124757,28
124758,16
124759,28
124760,28
124762,9
124763,28
124764,3
124765,24
124766,5
124767,28
124768,16
124769,28
124770,28
124771,16
124774,6
124775,5
124776,10
124777,2
124778,24
124779,28
124780,34
124781,24
124783,2
124784,13
124785,4
124786,16
124788,8
124789,0
124790,4
124792,19
124793,10
124794,31
124795,28
124796,10
124797,28
124798,8
124799,16
124800,8
124801,2
124802,18
124803,5
124804,33
124805,31
124808,24
124809,28
124810,2
124811,28
124812,28
124813,24
124814,16
124815,34
124816,4
124817,28
124818,10
124820,26
124821,14
124822,23
124823,16
124824,26
124825,2
124826,7
124827,31
124830,18
124831,28
124832,0
124833,4
124834,4
124835,28
124836,28
124837,16
124838,28
124840,32
124841,16
124842,28
124843,10
124845,28
124847,31
124848,26
124850,8
124851,13
124852,8
124853,28
124855,24
6899,24
6900,16
6901,4
6902,9
6903,28
6904,16
6905,28
6906,28
6907,4
6908,24
6909,26
124951,24
6910,4
6911,16
6912,16
6913,24
6914,26
6915,8
6916,24
6917,5
6918,24
6919,24
6920,16
6921,24
6922,27
6923,16
6924,7
6925,16
6926,2
6927,24
6928,8
6929,16
6930,10
6931,27
6932,5
6933,16
6934,24
6935,24
6936,24
6937,27
6938,16
6939,24
6940,24
6941,32
6942,5
6943,16
6944,27
6945,6
6946,9
6947,10
6948,27
6949,28
6950,24
6951,28
6952,27
6953,27
6954,16
6955,16
6956,23
6957,28
6958,27
6959,24
6960,16
6961,8
6962,28
6963,32
6964,32
6965,2
6966,26
6967,10
6968,16
6969,24
6970,28
6971,9
6972,26
6973,2
6974,13
6975,28
6976,24
6977,33
6978,6
6979,28
6980,23
6981,24
6982,31
6983,24
6984,6
6985,28
6986,28
6987,28
6988,8
6989,23
6990,5
6991,5
6992,5
6993,16
6994,9
6995,20
6996,28
6997,0
6998,6
6999,28
7000,10
7001,5
7002,8
7003,28
7004,28
7005,28
7006,20
7007,34
7008,28
125046,16
7009,27
7010,28
125047,4
7011,28
7012,9
7013,10
7014,24
7015,2
7016,2
7017,10
7018,28
7019,24
7020,3
7021,16
7022,4
7023,4
7024,8
7025,28
7026,20
7027,10
125062,6
7028,34
125064,16
7029,9
7030,13
7031,24
7032,26
125069,24
7033,34
7034,24
7035,2
7036,16
7037,13
7038,28
7039,34
7040,28
7041,8
7042,28
7043,31
7044,28
7045,9
7046,28
125082,24
7047,27
7048,24
7049,26
7050,28
7051,24
7052,28
7053,8
7054,2
125090,16
7055,10
7056,28
7057,16
7058,28
7059,4
7060,24
7061,17
7062,20
125099,28
7063,20
7064,33
7065,15
7066,28
7067,28
7068,28
7069,28
7070,8
7071,28
7072,2
7073,5
7074,28
7075,5
7076,10
7077,16
7078,5
125114,19
7079,28
7080,4
7081,28
125118,3
7082,23
7083,10
7084,28
125122,16
7085,28
7086,26
7087,28
7088,26
7089,28
7090,10
7091,16
7092,28
125131,24
7093,24
7094,9
7095,24
7096,24
7097,24
7098,28
125137,8
7100,13
7101,28
7102,7
7103,26
7104,13
7105,28
7106,23
7107,32
125145,16
7108,31
125147,10
7109,28
7110,24
125149,28
7111,16
7112,3
7113,2
7114,9
125153,16
7115,31
7116,10
7117,28
7118,2
7119,16
7120,28
7121,27
7122,8
125161,13
7123,25
7124,28
7125,28
125163,27
7126,11
7127,4
7128,21
7129,24
7130,24
7131,3
7132,8
7133,26
7134,24
125172,10
7135,28
7136,28
7137,22
7138,16
7139,13
7140,16
7141,24
7142,8
7143,23
7144,28
7145,5
7146,16
122226,8
7147,28
7148,16
7149,28
7150,16
7151,10
7152,33
125191,11
7153,10
7154,10
125194,16
7155,2
7156,1
7157,16
7158,16
7159,27
7160,28
125200,16
7161,3
7162,16
7163,5
7164,5
7165,3
7166,5
7167,22
7168,5
7169,23
7170,32
7171,27
7172,9
7173,28
7174,14
7175,28
7176,24
7177,19
125216,16
7179,6
7180,5
7181,23
125220,20
7183,34
7184,28
125222,9
7185,6
7186,8
7187,2
7188,19
7189,28
7190,24
7191,28
7192,16
7193,28
122227,4
7194,27
125233,16
125234,4
7195,28
7196,24
7197,26
7198,16
7199,16
7200,26
7201,9
7202,5
7203,28
7204,5
7205,24
7206,26
7207,26
7208,1
125247,23
7210,10
7211,10
7212,9
7213,28
7214,8
7215,3
7216,10
7217,16
7218,16
7219,19
7220,23
7221,16
7222,28
125260,10
7223,2
7224,28
7225,32
7226,16
125264,24
7228,16
7229,23
7230,5
7231,24
7232,2
7233,16
7234,0
125271,10
125272,25
125273,2
125274,24
7236,32
7237,9
7238,10
7239,7
7240,19
7241,16
7242,16
7243,16
7244,28
7245,19
7246,24
7247,13
125285,24
7249,13
7250,34
7251,29
125289,23
7253,4
7254,4
125291,16
7255,19
7256,20
122230,16
125295,24
125296,8
7258,8
7259,3
7260,16
7261,23
7262,6
125301,28
7264,13
125302,28
125303,26
125304,34
7267,28
7268,10
7269,19
7270,17
7271,4
7272,24
7273,28
7274,29
7275,28
7276,13
7277,16
7278,24
7279,16
7280,33
7281,8
125318,24
7283,24
7284,26
7285,31
7286,16
7287,28
7288,31
7289,19
125323,2
7291,16
125325,33
7293,11
125327,24
7295,27
7296,24
7297,28
7298,5
125332,10
7299,23
7300,8
7301,23
7302,16
7303,16
7304,8
125339,1
125340,26
7305,29
125342,2
125343,7
7307,16
7308,16
7309,31
125347,28
125348,28
7312,20
7313,10
7314,27
7315,16
7316,27
125353,28
7317,16
7318,5
125355,9
125356,16
7320,3
7321,10
7322,27
7323,5
125360,33
125362,27
7325,9
125364,16
125365,28
125366,28
125367,20
125368,5
125369,28
7332,22
125370,24
125371,28
125372,24
118700,24
125373,16
125374,24
125375,16
125376,10
125377,23
125378,9
125379,28
125380,28
125381,28
118702,5
125382,19
125383,8
125384,27
